RutEmpresa,NombreEmpresa,RegionFaena,ProvinciaFaena,ComunaFaena,NombreFaena,CategoriaFaena,IdFaena,RegionInstalacion,ProvinciaInstalacion,ComunaInstalacion,NombreInstalacion,IdTipoInstalacion,TipoInstalacion,RecursoMineroInstalacion,TipoRecursoInstalacion,RecursoPrimarioInstalacion,IdInstalacion,Norte,Este,Cota,Huso,Datum,IdEstado,Estado,Latitud,Longitud,dist_Santiago_km,time_Santiago_min,dist_Valparaíso_km,time_Valparaíso_min,dist_Viña_del_Mar_km,time_Viña_del_Mar_min,dist_Antofagasta_km,time_Antofagasta_min,dist_La_Serena_km,time_La_Serena_min,dist_Coquimbo_km,time_Coquimbo_min,dist_Rancagua_km,time_Rancagua_min,dist_Talca_km,time_Talca_min,dist_Iquique_km,time_Iquique_min,dist_Arica_km,time_Arica_min,dist_Calama_km,time_Calama_min,dist_Copiapó_km,time_Copiapó_min,dist_San_Bernardo_km,time_San_Bernardo_min,dist_Curicó_km,time_Curicó_min,dist_Ovalle_km,time_Ovalle_min,Tiempo_Prt_Antofagasta,Tiempo_Prt_Bahia Agua Fresca,Tiempo_Prt_Bahia De Valdivia,Tiempo_Prt_Bahia De Valparaiso,Tiempo_Prt_Bahia Harris,Tiempo_Prt_Bahia Herradura Guayacan,Tiempo_Prt_Bahia Quintero (Ventanas),Tiempo_Prt_Bahia San Vicente,Tiempo_Prt_Caleta Clarencia,Tiempo_Prt_Caleta Mina Elena,Tiempo_Prt_Caleta Patillos,Tiempo_Prt_Coquimbo,Tiempo_Prt_Coronel,Tiempo_Prt_Huasco,Tiempo_Prt_Iquique,Tiempo_Prt_Lirquen,Tiempo_Prt_Lota,Tiempo_Prt_Mejillones,Tiempo_Prt_Penco,Tiempo_Prt_Port San Juan De La Juan,Tiempo_Prt_Puerto Caldera,Tiempo_Prt_Puerto Calderilla,Tiempo_Prt_Puerto Castro,Tiempo_Prt_Puerto Chacabuco,Tiempo_Prt_Puerto Chanaral,Tiempo_Prt_Puerto De Corral,Tiempo_Prt_Puerto Montt,Tiempo_Prt_Puerto Natales,Tiempo_Prt_Puerto Quemchi,Tiempo_Prt_Puerto San Antonio,Tiempo_Prt_Puerto Sara,Tiempo_Prt_Puerto Williams,Tiempo_Prt_Puerto Yartou,Tiempo_Prt_Punta Delgada,Tiempo_Prt_Rada De Arica,Tiempo_Prt_Rada Punta Arenas,Tiempo_Prt_Talcahuano,Tiempo_Prt_Taltal,Tiempo_Prt_Tocopilla
92604000-6,Empresa Nacional del Petróleo,XII,TIERRA DEL FUEGO,PRIMAVERA,Grupo de Yacimientos Zonas Arenal e Intracampos,CATEGORIA A,20000065,MAGALLANES Y DE LA ANTARTICA CHILENA,TIERRA DEL FUEGO,PRIMAVERA,PATIO B PRODUCCIÓN,5019,BODEGA,GAS NATURAL,RECURSOS ENERGÉTICOS,GAS NATURAL,2000391946,4153038.0,480453.0,56,19,SAD-69,8,ACTIVA,-52.7723172590498,-69.290526115811,2916.0446,2079.92,3022.3441000000003,2151.8216666666667,3025.601,2160.145,4245.1588,3109.583333333333,3384.2659,2402.228333333333,3374.2712,2392.483333333333,2830.8541,2023.756666666667,2663.8303,1912.0683333333332,4610.3505,3366.811666666667,4820.7036,3542.59,4226.9703,3077.755,3718.0926,2675.248333333333,2900.6395,2066.8883333333333,2725.9802,1952.2,3318.801,2357.708333333333,3109.9466666666663,200.46666666666667,1552.7666666666667,2154.798333333333,208.26333333333332,2391.3233333333333,2198.5666666666666,1862.0633333333333,99.39166666666667,256.11833333333334,3350.0916666666667,2392.2533333333336,1873.7166666666667,2608.798333333333,3375.188333333333,1852.7883333333334,1866.1766666666667,3163.475,1851.3683333333333,233.85666666666665,2725.9049999999997,2735.0533333333337,1698.1316666666667,1011.525,2788.6583333333333,1605.9966666666667,1529.2433333333333,298.88,1647.0833333333333,2124.135,95.76,1970.4199999999998,217.38833333333332,57.419999999999995,3547.4983333333334,177.18666666666667,1863.7566666666667,2915.67,3201.7833333333333
76777444-3,HERMANOS PEFAUR SPA (LOS GABACHOS SPA),III,HUASCO,VALLENAR,PLANTA HERMANOS PEFAUR,CATEGORIA D,20312547,ATACAMA,HUASCO,VALLENAR,PLANTA MOLIENDA 1,1330,PLANTA MOLIENDA,CALIZA,ROCAS Y MINERALES INDUSTRIALES,CARBONATOS DE CALCIO,2000391952,6842504.0,329706.0,536,19,PSAD-56,169,INACTIVA,-28.5361193151573,-70.7425961969956,670.1204,497.4133333333333,626.6904000000001,475.63666666666666,620.7485,467.69166666666666,667.6646,546.4833333333333,200.3135,171.80499999999998,211.8798,183.58,752.1255,556.89,922.4269,666.2483333333333,1153.9073999999998,899.2533333333333,1364.2605,1075.0316666666668,865.0517,670.0733333333334,140.5985,112.14833333333333,685.5097,508.3366666666667,859.9816999999999,624.935,287.1786,249.58333333333331,546.8483333333334,2650.8,1067.0083333333334,477.53333333333336,2779.851666666667,190.54,453.74666666666667,848.755,2642.5350000000003,2706.451666666667,867.7316666666667,182.87166666666664,874.135,56.845,907.6316666666667,833.2099999999999,880.925,600.3816666666667,833.4483333333334,2684.185,162.81166666666667,171.96,1354.7116666666666,1970.9033333333332,225.565,1139.6416666666667,1185.8233333333333,2683.6716666666666,1303.6633333333334,531.6916666666667,2546.088333333333,4420.748333333334,2788.9716666666664,2529.5283333333336,1079.2766666666666,2627.5216666666665,849.7066666666667,352.5816666666667,704.7033333333333
76777444-3,HERMANOS PEFAUR SPA (LOS GABACHOS SPA),III,HUASCO,VALLENAR,PLANTA HERMANOS PEFAUR,CATEGORIA D,20312547,ATACAMA,HUASCO,VALLENAR,PLANTA MOLIENDO 2,1330,PLANTA MOLIENDA,CALIZA,ROCAS Y MINERALES INDUSTRIALES,CARBONATOS DE CALCIO,2000391953,6842487.0,329936.0,551,19,PSAD-56,8,ACTIVA,-28.5363028270437,-70.7402488936089,670.1204,497.4133333333333,626.6904000000001,475.63666666666666,620.7485,467.69166666666666,667.6646,546.4833333333333,200.3135,171.80499999999998,211.8798,183.58,752.1255,556.89,922.4269,666.2483333333333,1153.9073999999998,899.2533333333333,1364.2605,1075.0316666666668,865.0517,670.0733333333334,140.5985,112.14833333333333,685.5097,508.3366666666667,859.9816999999999,624.935,287.1786,249.58333333333331,546.8483333333334,2650.8,1067.0083333333334,477.53333333333336,2779.851666666667,190.54,453.74666666666667,848.755,2642.5350000000003,2706.451666666667,867.7316666666667,182.87166666666664,874.135,56.845,907.6316666666667,833.2099999999999,880.925,600.3816666666667,833.4483333333334,2684.185,162.81166666666667,171.96,1354.7116666666666,1970.9033333333332,225.565,1139.6416666666667,1185.8233333333333,2683.6716666666666,1303.6633333333334,531.6916666666667,2546.088333333333,4420.748333333334,2788.9716666666664,2529.5283333333336,1079.2766666666666,2627.5216666666665,849.7066666666667,352.5816666666667,704.7033333333333
77066786-0,SOCIEDAD SERVICIOS RG MINERALS SPA,RM,MELIPILLA,MELIPILLA,MINITAS GRANDES,CATEGORIA D,20318552,METROPOLITANA DE SANTIAGO,MELIPILLA,MELIPILLA,MINA MINITAS GRANDES,1292,MINA RAJO ABIERTO,OXIDOS DE COBRE,RECURSOS MINERALES METÁLICOS,COBRE,2000391955,6254390.0,311175.0,690,19,PSAD-56,8,ACTIVA,-33.8367150379858,-71.0428124879399,95.7714,88.80833333333334,155.166,137.17833333333334,158.4228,145.5016666666667,1426.7203,1119.9916666666666,565.8274,412.63666666666666,555.8328,402.89166666666665,72.36630000000001,72.01833333333335,242.6678,181.3766666666667,1912.9631,1472.7616666666663,2123.3162,1648.54,1624.1074,1243.5816666666665,899.6542,685.6566666666666,67.6521,68.67666666666668,180.2225,140.06333333333333,500.3625,368.1166666666667,1120.355,2165.9283333333333,582.1366666666667,140.155,2294.98,401.7316666666667,188.98999999999998,363.8833333333333,2157.6633333333334,2221.58,1441.2383333333335,402.6616666666667,389.2633333333333,619.2066666666667,1481.1383333333333,348.3383333333333,396.05333333333334,1173.8883333333333,348.57666666666665,2199.313333333333,736.3183333333333,745.4666666666667,869.84,1486.0316666666665,799.0716666666667,654.77,700.9516666666666,2198.8,818.7916666666666,77.91166666666666,2061.2166666666667,3935.8766666666666,2304.1,2044.65,1652.7783333333332,2142.6433333333334,364.8283333333333,926.0833333333334,1278.2050000000002
94638000-8,CIA. MRA. DEL PACIFICO S.A.,III,COPIAPO,COPIAPO,EXPLORACION PEKIN,CATEGORIA D,20318557,ATACAMA,COPIAPO,COPIAPO,EXPLORACION PEKIN,8076,EXPLORACIÓN SUBTERRÁNEA,HEMATITA,RECURSOS MINERALES METÁLICOS,HIERRO,2000391961,6987038.0,362815.0,520,19,PSAD-56,8,ACTIVA,-27.2356908510521,-70.3875677417891,824.8681,628.4933333333333,781.4381999999999,606.7166666666667,775.4963,598.7716666666668,537.3301,460.88,355.0613,302.885,366.6276,314.66,906.8733,687.9699999999999,1077.1747,797.3283333333333,1023.5729,813.65,1233.926,989.4283333333332,734.7171999999999,584.4699999999999,18.9285,31.221666666666668,840.2574000000001,639.4166666666666,1014.7295,756.015,441.9263,380.6633333333333,461.245,2781.8799999999997,1198.0883333333334,608.6133333333333,2910.9316666666664,321.62,584.8266666666666,979.8349999999999,2773.615,2837.5316666666668,782.1283333333333,313.95166666666665,1005.215,187.925,822.0283333333333,964.2900000000001,1012.005,514.7783333333333,964.5283333333333,2815.265,77.20833333333333,86.35666666666665,1485.7916666666667,2101.983333333333,139.96166666666667,1270.7216666666668,1316.9033333333332,2814.7516666666666,1434.7433333333333,662.7716666666668,2677.1683333333335,4551.828333333334,2920.0516666666667,2660.608333333333,993.6733333333334,2758.601666666667,980.7866666666666,266.97833333333335,619.1
77861746-3,COMPAÑIA MINERA SANTA ELENA SPA,II,ANTOFAGASTA,MEJILLONES,LAMAR I,CATEGORIA D,20318558,ANTOFAGASTA,ANTOFAGASTA,MEJILLONES,MINA SUBTERRANEA,1291,MINA SUBTERRANEA,OXIDOS DE COBRE,RECURSOS MINERALES METÁLICOS,COBRE,2000391962,7426050.0,376703.0,1370,19,PSAD-56,8,ACTIVA,-23.273407611483,-70.207482547101,1378.9355,1082.96,1335.5055,1061.1833333333334,1329.5636000000002,1053.2383333333337,63.6896,73.83333333333333,909.1286,757.3516666666667,920.6949,769.1266666666667,1460.9406,1142.4366666666667,1631.242,1251.7949999999998,407.659,384.4933333333333,728.0428,581.795,228.834,176.83666666666667,582.8861999999999,494.4983333333333,1394.3248,1093.8833333333334,1568.7968,1210.4816666666666,995.9937,835.13,74.89,3236.3466666666664,1652.555,1063.0800000000002,3365.398333333333,776.0866666666666,1039.2933333333333,1434.3016666666667,3228.0816666666665,3291.9983333333334,335.475,768.4183333333333,1459.6816666666666,617.0816666666667,395.1983333333334,1418.7566666666667,1466.4716666666668,68.125,1418.995,3269.7316666666666,442.15,454.60833333333335,1940.2583333333334,2556.45,366.9133333333333,1725.1883333333333,1771.37,3269.2183333333332,1889.21,1117.2383333333335,3131.635,5006.295,3374.5183333333334,3115.075,586.0400000000001,3213.0683333333336,1435.2533333333333,241.79500000000002,172.44666666666666
96561560-1,SOCIEDAD PUNTA DEL COBRE S.A.,III,COPIAPO,TIERRA AMARILLA,PROSPECTO TRILLADOR,CATEGORIA D,20318560,ATACAMA,COPIAPO,TIERRA AMARILLA,PROSPECTO TRILLADOR,7071,PROSPECCION,SULFUROS DE COBRE,RECURSOS MINERALES METÁLICOS,COBRE,2000391965,6938679.0,383829.0,1200,19,PSAD-56,8,ACTIVA,-27.6741136495974,-70.1800154432459,825.1553,636.4466666666667,781.7254,614.67,775.7835,606.725,584.3255,509.52166666666665,355.3485,310.8383333333333,366.9148,322.61333333333334,907.1605,695.9233333333334,1077.4619,805.2816666666666,1070.5683,862.2916666666666,1280.9214,1038.07,781.7126,633.1116666666666,47.0,62.09333333333333,840.5446,647.37,1015.0167,763.9683333333334,442.2135,388.6166666666667,509.88666666666666,2789.8333333333335,1206.0416666666667,616.5666666666667,2918.885,329.5733333333334,592.7800000000001,987.7883333333334,2781.5683333333336,2845.485,830.77,321.905,1013.1683333333333,195.87833333333336,870.67,972.2433333333333,1019.9583333333334,563.42,972.4816666666667,2823.2183333333332,125.85,134.99833333333333,1493.745,2109.9366666666665,188.60333333333335,1278.675,1324.8566666666666,2822.705,1442.6966666666667,670.725,2685.1216666666664,4559.781666666667,2928.0049999999997,2668.561666666667,1042.315,2766.555,988.74,315.62,667.7416666666667
76727040-2,MINERA CENTINELA,II,ANTOFAGASTA,SIERRA GORDA,CENTINELA OXIDO,CATEGORIA A,20043394,ANTOFAGASTA,ANTOFAGASTA,SIERRA GORDA,TAMBOR AGLOMERADOR,8082,AGLOMERACIÓN,OXIDOS DE COBRE,RECURSOS MINERALES METÁLICOS,COBRE,2000391968,7463716.0,490845.0,2209,19,PSAD-56,8,ACTIVA,-22.9377842262005,-69.0913002218889,1486.1043,1143.945,1442.6743,1122.1683333333335,1436.7325,1114.2233333333331,170.8585,134.81833333333333,1016.2975,818.3366666666666,1027.8638,830.1116666666666,1568.1095,1203.4216666666666,1738.4109,1312.78,473.5643,361.795,683.9174,537.5733333333334,88.63380000000001,70.425,690.0550999999999,555.4833333333333,1501.4936,1154.868333333333,1675.9657,1271.4666666666667,1103.1625,896.115,135.875,3189.2850000000003,1713.54,1124.0649999999998,3318.336666666667,837.0716666666667,1100.2783333333332,1495.2866666666666,3181.02,3244.936666666667,345.0683333333333,829.4033333333333,1520.6666666666667,678.0666666666667,370.17333333333335,1479.7416666666666,1527.4566666666665,167.72333333333333,1479.98,3222.675,503.135,515.5933333333334,2001.2433333333333,2617.435,427.89833333333337,1786.1733333333332,1832.355,3222.161666666667,1950.195,1178.2233333333331,3084.5783333333334,4959.238333333333,3327.461666666667,3068.4483333333333,541.8183333333333,3166.4416666666666,1496.2383333333335,302.78,196.19
76854474-3,IQUIQUE MINERAL SALT S. A.,I,IQUIQUE,IQUIQUE,PLANTA ISABEL,CATEGORIA C,20244556,TARAPACA,IQUIQUE,IQUIQUE,PLANTA CHANCADO,1342,PLANTA CHANCADO,SALMUERA,ROCAS Y MINERALES INDUSTRIALES,SALMUERA,2000391969,7698150.0,391050.0,650,19,PSAD-56,169,INACTIVA,-20.8166066712053,-70.0489560562582,1766.3923,1368.368333333333,1722.9623,1346.5916666666667,1717.0204,1338.6466666666668,372.862,351.0683333333333,1296.5854,1042.76,1308.1517,1054.535,1848.3974,1427.845,2018.6988,1537.2033333333334,76.0379,74.53833333333334,384.5891,331.64166666666665,332.5325,273.52000000000004,970.343,779.9066666666666,1781.7816,1379.2916666666667,1956.2536,1495.89,1383.4505,1120.5383333333334,351.40166666666664,3389.1,1937.9633333333334,1348.4883333333335,3518.1516666666666,1061.495,1324.7016666666668,1719.71,3380.835,3444.7516666666666,25.69333333333333,1053.8266666666666,1745.09,902.49,85.24333333333334,1704.165,1751.88,308.5066666666667,1704.4033333333332,3422.49,727.5583333333333,740.0166666666667,2225.6666666666665,2841.858333333333,652.3216666666667,2010.5966666666668,2056.778333333333,3421.976666666667,2174.6183333333333,1402.6466666666668,3284.3933333333334,5159.053333333333,3527.2766666666666,3268.2633333333333,335.88666666666666,3366.2566666666667,1720.6616666666666,527.2033333333334,183.37
76000957-1,ALGORTA NORTE S.A.,II,ANTOFAGASTA,SIERRA GORDA,FAENA ALGORTA NORTE,CATEGORIA A,69180,ANTOFAGASTA,ANTOFAGASTA,SIERRA GORDA,POLVORIN,6999,POLVORIN,CALICHE (YODO),ROCAS Y MINERALES INDUSTRIALES,CALICHE,2000391970,7443875.0,414228.0,1457,19,PSAD-56,8,ACTIVA,-23.1148047610562,-69.8396342021641,1419.2842,1113.7483333333332,1375.8542,1091.9716666666668,1369.9123,1084.0266666666666,104.0384,104.62166666666668,949.4773,788.14,961.0436,799.9150000000001,1501.2893,1173.225,1671.5908,1282.5833333333333,460.8151,369.18,671.1682,544.9583333333334,171.9594,140.0,623.235,525.2866666666666,1434.6735,1124.6716666666666,1609.1455,1241.27,1036.3424,865.9183333333333,105.67833333333333,3267.135,1683.3433333333335,1093.8683333333333,3396.186666666667,806.875,1070.0816666666667,1465.09,3258.8700000000003,3322.786666666667,352.4533333333333,799.2066666666667,1490.47,647.87,377.55833333333334,1449.5449999999998,1497.26,137.52666666666667,1449.7833333333333,3300.52,472.93833333333333,485.39666666666665,1971.0466666666666,2587.2383333333332,397.70166666666665,1755.9766666666667,1802.1583333333333,3300.0066666666667,1919.9983333333332,1148.0266666666669,3162.423333333333,5037.083333333333,3405.3066666666664,3145.8633333333332,549.2033333333333,3243.8566666666666,1466.0416666666667,272.5833333333333,203.575
7427883-3,PEDRO MIGUEL ANDRADE CORTES,V,PETORCA,CABILDO,ROSA 1 AL 150,CATEGORIA A,20327563,VALPARAISO,PETORCA,CABILDO,DESMONTES MINA EL CERRADO SUR,1339,DEPÓSITO RMM - MINERAL DE BAJA LEY,SULFUROS DE COBRE,RECURSOS MINERALES METÁLICOS,COBRE,2000391971,6390203.0,311878.0,1496,19,PSAD-56,8,ACTIVA,-32.6126047630384,-71.0070555289431,167.4327,190.315,173.0312,182.97333333333333,167.08929999999998,175.02833333333334,1252.3817,1025.6533333333332,391.4888,318.29833333333335,381.4941,308.55333333333334,249.4379,249.79166666666663,419.7393,359.15,1738.6245,1378.4233333333332,1948.9776,1554.2016666666668,1449.7687,1149.243333333333,725.3156,591.3183333333333,182.822,201.2383333333333,357.2941,317.8366666666667,326.0239,273.77833333333336,1026.0166666666667,2343.701666666667,759.91,184.87,2472.7533333333336,307.3933333333333,161.08333333333334,541.6566666666666,2335.436666666667,2399.3533333333335,1346.9,308.3233333333334,567.0366666666666,524.8683333333333,1386.8,526.1116666666667,573.8266666666666,1079.55,526.35,2377.086666666667,641.98,651.1283333333333,1047.6133333333335,1663.805,704.7333333333333,832.5433333333333,878.725,2376.5733333333333,996.565,239.02833333333334,2238.99,4113.65,2481.8733333333334,2222.423333333333,1558.4399999999998,2320.4166666666665,542.6016666666667,831.745,1183.8666666666666
76942296-K,SOCIEDAD MINERA ESPERANZA SPA,IV,ELQUI,LA SERENA,RIO JORDAN,CATEGORIA D,20318579,COQUIMBO,ELQUI,LA SERENA,MINA RIO JORDAN,1292,MINA RAJO ABIERTO,SULFUROS Y ÓXIDOS DE COBRE,RECURSOS MINERALES METÁLICOS,COBRE,2000392947,6680760.0,294140.0,507,19,PSAD-56,8,ACTIVA,-29.9897645619665,-71.1360273532283,491.0475,360.7466666666666,447.6175,338.97,441.6757,331.025,882.2511999999999,742.1516666666666,20.0487,32.718333333333334,32.807,46.91333333333333,573.0527,420.22333333333336,743.3541,529.5816666666667,1368.494,1094.9216666666666,1578.8471000000002,1270.7,1079.6383,865.7416666666667,355.1851,307.81666666666666,506.4368,371.67,680.9089,488.2683333333333,104.627,111.15833333333332,742.5166666666667,2514.133333333333,930.3416666666667,340.8666666666667,2643.185,53.873333333333335,317.08,712.0883333333334,2505.8683333333333,2569.7850000000003,1063.4,46.205000000000005,737.4683333333334,241.36833333333334,1103.3,696.5433333333333,744.2583333333333,796.05,696.7816666666666,2547.5183333333334,358.47999999999996,367.62833333333333,1218.0449999999998,1834.2366666666667,421.23333333333335,1002.975,1049.1566666666668,2547.0049999999997,1166.9966666666667,395.025,2409.4216666666666,4284.081666666667,2652.305,2392.8633333333332,1274.945,2490.8566666666666,713.0416666666666,548.25,900.3716666666667
76258639-8,FIRE TRAINING CHILE S.A.,V,PETORCA,CABILDO,MINA CARMEN MARGARITA,CATEGORIA C,20318587,VALPARAISO,PETORCA,CABILDO,MINA CARMEN MARGARITA,1291,MINA SUBTERRANEA,SULFUROS DE COBRE,RECURSOS MINERALES METÁLICOS,COBRE,2000392950,6402986.0,309081.0,660,19,PSAD-56,2169,IRREGULAR OPERATIVA,-32.4968860020104,-71.0342455570205,173.6498,146.55833333333334,130.2198,124.78166666666668,124.2779,116.83666666666666,1209.5703,967.4616666666666,348.67740000000003,260.1066666666667,338.6828,250.36166666666668,255.655,206.035,425.9564,315.3933333333333,1695.8131,1320.2316666666666,1906.1662,1496.01,1406.9574,1091.0516666666667,682.5042,533.1266666666667,189.0391,157.48166666666663,363.5111,274.08,283.2125,215.58666666666667,967.825,2299.945,716.1533333333333,126.67833333333333,2428.9966666666664,249.20166666666668,102.89166666666667,497.9,2291.68,2355.5966666666664,1288.7083333333333,250.13166666666666,523.28,466.6766666666666,1328.6083333333333,482.35499999999996,530.07,1021.3583333333333,482.5933333333333,2333.33,583.7883333333334,592.9366666666666,1003.8566666666667,1620.0483333333332,646.5416666666666,788.7866666666666,834.9683333333334,2332.8166666666666,952.8083333333333,180.83666666666667,2195.233333333333,4069.8933333333334,2438.116666666667,2178.6666666666665,1500.2483333333332,2276.6600000000003,498.845,773.5533333333333,1125.675
94638000-8,CIA. MRA. DEL PACIFICO S.A.,III,CHAÑARAL,CHAÑARAL,EXPLORACION QUEBRADA SALITROSA,CATEGORIA D,20319545,ATACAMA,CHAÑARAL,CHAÑARAL,EXPLORACION QUEBRADA SALITROSA,8076,EXPLORACIÓN SUBTERRÁNEA,MAGNETITA,RECURSOS MINERALES METÁLICOS,HIERRO,2000392966,7026900.0,381700.0,1080,19,PSAD-56,8,ACTIVA,-26.8776434149162,-70.1930640566976,902.659,708.5083333333333,859.229,686.7316666666667,853.2871,678.7866666666666,440.901,403.85333333333335,432.8521,382.9,444.4184,394.675,984.6641,767.985,1154.9656,877.3433333333334,927.1437,756.6233333333333,1137.4968,932.4016666666666,638.288,527.4433333333333,103.5611,114.55666666666666,918.0483,719.4316666666667,1092.5203,836.0300000000001,519.7172,460.6783333333333,404.2183333333333,2861.895,1278.1033333333332,688.6283333333333,2990.9466666666663,401.635,664.8416666666667,1059.85,2853.6299999999997,2917.5466666666666,725.1016666666667,393.96666666666664,1085.23,267.94,765.0016666666667,1044.305,1092.02,457.75166666666667,1044.5433333333333,2895.2799999999997,126.74333333333334,139.20166666666668,1565.8066666666666,2181.9983333333334,94.31333333333333,1350.7366666666667,1396.9183333333335,2894.766666666667,1514.7583333333334,742.7866666666666,2757.1833333333334,4631.843333333333,3000.0666666666666,2740.6233333333334,936.6466666666668,2838.616666666667,1060.8016666666667,209.95166666666668,562.0733333333334
94638000-8,CIA. MRA. DEL PACIFICO S.A.,III,COPIAPO,COPIAPO,ADRIANITAS/RAUL,CATEGORIA B,20319546,ATACAMA,COPIAPO,COPIAPO,ADRIANITAS/RAUL,1340,DEPÓSITO RMM - ESCORIA,HEMATITA,RECURSOS MINERALES METÁLICOS,HIERRO,2000392969,6993939.0,364039.0,1000,19,PSAD-56,2169,IRREGULAR OPERATIVA,-27.173527878495,-70.3744447375639,834.8583000000001,627.9916666666667,791.4283,606.215,785.4865,598.27,480.1002,449.0383333333333,365.0515,302.3833333333333,376.6178,314.15833333333336,916.8635,687.4683333333334,1087.1649,796.8266666666666,966.343,801.8083333333333,1176.6961,977.5866666666666,677.4873,572.6283333333333,28.9187,30.72,850.2475999999999,638.9150000000001,1024.7197,755.5133333333334,451.9165,380.1616666666667,449.40333333333336,2781.3783333333336,1197.5866666666666,608.1116666666666,2910.43,321.1183333333333,584.325,979.3333333333334,2773.1133333333332,2837.0299999999997,770.2866666666666,313.45,1004.7133333333334,187.42333333333332,810.1866666666666,963.7883333333334,1011.5033333333333,502.93666666666667,964.0266666666666,2814.7633333333333,76.70666666666666,85.855,1485.29,2101.4816666666666,139.46,1270.22,1316.4016666666669,2814.25,1434.2416666666666,662.27,2676.6666666666665,4551.326666666666,2919.55,2660.1066666666666,981.8316666666667,2758.1,980.285,255.13666666666668,607.2583333333333
77607212-5,COSANFRA INVERSIONES EN MINERIA SpA,II,ANTOFAGASTA,TALTAL,SAN ANDRES 1 AL 4,CATEGORIA D,20319547,ANTOFAGASTA,ANTOFAGASTA,TALTAL,MINA SUBTERRANEA,1291,MINA SUBTERRANEA,OXIDOS DE COBRE,RECURSOS MINERALES METÁLICOS,COBRE,2000392970,7235900.0,357850.0,1150,19,PSAD-56,2169,IRREGULAR OPERATIVA,-24.9887858820742,-70.4104733507081,1170.4966000000002,910.0966666666668,1127.0666,888.3199999999999,1121.1246999999998,880.375,163.96529999999998,150.4633333333333,700.6896999999999,584.4883333333333,712.256,596.2633333333334,1252.5017,969.5733333333334,1422.8031,1078.9316666666666,650.208,503.23333333333335,860.5612,679.0116666666667,361.3523,274.05333333333334,374.4473,321.635,1185.8859,921.02,1360.3579,1037.618333333333,787.5548,662.2666666666667,150.82833333333335,3063.483333333333,1479.6916666666666,890.2166666666667,3192.5350000000003,603.2233333333334,866.4300000000001,1261.4383333333333,3055.2183333333332,3119.135,471.7116666666667,595.5550000000001,1286.8183333333334,444.2183333333333,511.6116666666667,1245.8933333333334,1293.6083333333333,204.36166666666668,1246.1316666666667,3096.8683333333333,269.2866666666667,281.745,1767.395,2383.586666666667,194.05,1552.325,1598.5066666666667,3096.355,1716.3466666666668,944.375,2958.7716666666665,4833.431666666667,3201.6549999999997,2942.211666666667,683.2566666666667,3040.205,1262.3899999999999,68.93166666666666,308.68333333333334
84542800-K,CIA. MRA. LA PATAGUA,V,PETORCA,CABILDO,MINA O'HIGGINS,CATEGORIA C,20250507,VALPARAISO,PETORCA,CABILDO,MINA O'HIGGINS,1292,MINA RAJO ABIERTO,COBRE - PLATA,RECURSOS MINERALES METÁLICOS,COBRE,2000309776,6398420.0,301560.0,565,19,PSAD-56,2169,IRREGULAR OPERATIVA,-32.5367276200387,-71.1152136718669,170.6983,147.46833333333333,127.2683,125.69166666666666,121.3265,117.74666666666668,1206.6188,968.3716666666668,345.7259,261.01666666666665,335.7313,251.27166666666665,252.7035,206.945,423.0049,316.30333333333334,1692.8616000000002,1321.1416666666669,1903.2147,1496.9199999999998,1404.0059,1091.9616666666666,679.5527,534.0366666666666,186.0876,158.39166666666668,360.5597,274.99,280.2611,216.49666666666664,968.735,2300.855,717.0633333333334,127.58833333333334,2429.9066666666668,250.11166666666668,103.80166666666668,498.81,2292.5899999999997,2356.5066666666667,1289.6183333333333,251.04166666666666,524.19,467.5866666666667,1329.5183333333334,483.26500000000004,530.98,1022.2683333333333,483.50333333333333,2334.24,584.6983333333334,593.8466666666667,1004.7666666666667,1620.9583333333333,647.4516666666666,789.6966666666667,835.8783333333333,2333.726666666667,953.7183333333334,181.74666666666664,2196.1433333333334,4070.8033333333337,2439.0266666666666,2179.576666666667,1501.1583333333333,2277.57,499.755,774.4633333333334,1126.585
