RutEmpresa,NombreEmpresa,RegionFaena,ProvinciaFaena,ComunaFaena,NombreFaena,CategoriaFaena,IdFaena,RegionInstalacion,ProvinciaInstalacion,ComunaInstalacion,NombreInstalacion,IdTipoInstalacion,TipoInstalacion,RecursoMineroInstalacion,TipoRecursoInstalacion,RecursoPrimarioInstalacion,IdInstalacion,Norte,Este,Cota,Huso,Datum,IdEstado,Estado,Latitud,Longitud,dist_Santiago_km,time_Santiago_min,dist_Valparaíso_km,time_Valparaíso_min,dist_Viña_del_Mar_km,time_Viña_del_Mar_min,dist_Antofagasta_km,time_Antofagasta_min,dist_La_Serena_km,time_La_Serena_min,dist_Coquimbo_km,time_Coquimbo_min,dist_Rancagua_km,time_Rancagua_min,dist_Talca_km,time_Talca_min,dist_Iquique_km,time_Iquique_min,dist_Arica_km,time_Arica_min,dist_Calama_km,time_Calama_min,dist_Copiapó_km,time_Copiapó_min,dist_San_Bernardo_km,time_San_Bernardo_min,dist_Curicó_km,time_Curicó_min,dist_Ovalle_km,time_Ovalle_min,Tiempo_Prt_Antofagasta,Tiempo_Prt_Bahia Agua Fresca,Tiempo_Prt_Bahia De Valdivia,Tiempo_Prt_Bahia De Valparaiso,Tiempo_Prt_Bahia Harris,Tiempo_Prt_Bahia Herradura Guayacan,Tiempo_Prt_Bahia Quintero (Ventanas),Tiempo_Prt_Bahia San Vicente,Tiempo_Prt_Caleta Clarencia,Tiempo_Prt_Caleta Mina Elena,Tiempo_Prt_Caleta Patillos,Tiempo_Prt_Coquimbo,Tiempo_Prt_Coronel,Tiempo_Prt_Huasco,Tiempo_Prt_Iquique,Tiempo_Prt_Lirquen,Tiempo_Prt_Lota,Tiempo_Prt_Mejillones,Tiempo_Prt_Penco,Tiempo_Prt_Port San Juan De La Juan,Tiempo_Prt_Puerto Caldera,Tiempo_Prt_Puerto Calderilla,Tiempo_Prt_Puerto Castro,Tiempo_Prt_Puerto Chacabuco,Tiempo_Prt_Puerto Chanaral,Tiempo_Prt_Puerto De Corral,Tiempo_Prt_Puerto Montt,Tiempo_Prt_Puerto Natales,Tiempo_Prt_Puerto Quemchi,Tiempo_Prt_Puerto San Antonio,Tiempo_Prt_Puerto Sara,Tiempo_Prt_Puerto Williams,Tiempo_Prt_Puerto Yartou,Tiempo_Prt_Punta Delgada,Tiempo_Prt_Rada De Arica,Tiempo_Prt_Rada Punta Arenas,Tiempo_Prt_Talcahuano,Tiempo_Prt_Taltal,Tiempo_Prt_Tocopilla,Es_Estrategica,Region_Norm
61704000-K,CORPORACION NACIONAL DEL COBRE (CODELCO),II,EL LOA,CALAMA,CODELCO CHILE DIVISIÓN MINISTRO HALES,CATEGORIA A,1535828,ANTOFAGASTA,EL LOA,CALAMA,REMOLIENDA,1330,PLANTA MOLIENDA,SULFUROS Y ÓXIDOS DE COBRE,RECURSOS MINERALES METÁLICOS,COBRE,2000434953,7528880.0,511545.0,2525,19,PSAD-56,8,ACTIVA,-22.3491038486608,-68.8898796739758,1550.3228,1190.611666666667,1506.8928999999998,1168.835,1500.951,1160.89,235.077,181.485,1080.516,865.0033333333333,1092.0823,876.7783333333333,1632.328,1250.0883333333334,1802.6294,1359.4466666666667,376.7172,294.25166666666667,587.0703000000001,470.03,17.5701,25.521666666666665,754.2736,602.15,1565.7121000000002,1201.535,1740.1842,1318.1333333333334,1167.3811,942.7816666666666,182.54166666666663,3141.101666666667,1760.2066666666665,1170.7316666666666,3270.1533333333336,883.7383333333333,1146.945,1541.9533333333334,3132.836666666667,3196.7533333333336,277.525,876.0699999999999,1567.3333333333333,724.7333333333333,302.63,1526.4083333333333,1574.1233333333332,214.39,1526.6466666666668,3174.491666666667,549.8016666666666,562.26,2047.91,2664.101666666667,474.565,1832.84,1879.0216666666668,3173.978333333333,1996.861666666667,1224.89,3036.395,4911.054999999999,3279.2783333333336,3020.265,474.275,3118.258333333333,1542.905,349.44666666666666,128.56,True,II
61704000-K,CORPORACION NACIONAL DEL COBRE (CODELCO),II,EL LOA,CALAMA,CODELCO CHILE DIVISIÓN MINISTRO HALES,CATEGORIA A,1535828,ANTOFAGASTA,EL LOA,CALAMA,PLANTA PEBBLES,1342,PLANTA CHANCADO,SULFUROS Y ÓXIDOS DE COBRE,RECURSOS MINERALES METÁLICOS,COBRE,2000434955,7529105.0,511610.0,2642,19,PSAD-56,8,ACTIVA,-22.3470707741745,-68.8892500196837,1550.6883,1192.115,1507.2584,1170.3383333333334,1501.3165,1162.3933333333334,235.4425,182.9883333333333,1080.8815,866.5066666666667,1092.4478,878.2816666666666,1632.6935,1251.5916666666667,1802.9949,1360.95,377.0827,295.755,587.4358000000001,471.53333333333336,17.935599999999997,27.025,754.6391,603.6533333333333,1566.0777,1203.0383333333334,1740.5497,1319.6366666666663,1167.7466000000002,944.285,184.045,3142.605,1761.71,1172.235,3271.6566666666668,885.2416666666667,1148.4483333333333,1543.4566666666665,3134.34,3198.2566666666667,279.02833333333336,877.5733333333334,1568.8366666666666,726.2366666666666,304.1333333333333,1527.9116666666666,1575.6266666666668,215.89333333333332,1528.15,3175.9950000000003,551.3050000000001,563.7633333333334,2049.4133333333334,2665.605,476.0683333333333,1834.3433333333332,1880.525,3175.4816666666666,1998.365,1226.3933333333334,3037.898333333333,4912.558333333333,3280.7816666666668,3021.768333333333,475.77833333333336,3119.7616666666668,1544.4083333333333,350.95,130.06333333333333,True,II
9633800-7,HERMAN BACHO CORTES,III,CHAÑARAL,CHAÑARAL,NEGRITA P-22,CATEGORIA D,130490,ATACAMA,CHAÑARAL,CHAÑARAL,SOCAVON 3,1291,MINA SUBTERRANEA,SULFUROS Y ÓXIDOS DE COBRE,RECURSOS MINERALES METÁLICOS,COBRE,2000434973,7102651.0,373584.0,1015,19,PSAD-56,8,ACTIVA,-26.193146656742,-70.2672223658166,998.1239,773.6916666666667,954.6939,751.9150000000001,948.7521,743.9699999999999,342.3614,301.46,528.3171,448.0833333333333,539.8834,459.85833333333335,1080.1291,833.1683333333333,1250.4305,942.5266666666666,828.6042,654.23,1038.9573,830.0083333333333,539.7484000000001,425.05,199.0261,179.73999999999998,1013.5132,784.615,1187.9853,901.2133333333334,615.1821,525.8616666666667,301.825,2927.0783333333334,1343.2866666666666,753.8116666666666,3056.13,466.8183333333333,730.025,1125.0333333333333,2918.813333333333,2982.73,622.7083333333334,459.15,1150.4133333333334,308.39000000000004,662.6083333333333,1109.4883333333337,1157.2033333333334,355.3583333333333,1109.7266666666667,2960.463333333333,133.45833333333334,145.91666666666666,1630.99,2247.1816666666664,58.22166666666667,1415.9199999999998,1462.1016666666667,2959.95,1579.9416666666666,807.9699999999999,2822.366666666667,4697.026666666667,3065.25,2805.8066666666664,834.2533333333333,2903.8,1125.985,107.55833333333334,459.68,False,III
77762940-9,ANGLO AMERICAN SUR S.A.,V,QUILLOTA,NOGALES,DIVISION EL SOLDADO,CATEGORIA A,131872,VALPARAISO,QUILLOTA,NOGALES,MINA EL SOLDADO/BOTADERO EL CARMEN,1337,DEPÓSITO RMM - ESTÉRILES,SULFUROS DE COBRE,RECURSOS MINERALES METÁLICOS,COBRE,2000434975,6385346.0,303310.0,1331,19,PSAD-56,8,ACTIVA,-32.6548965585434,-71.0993374994466,140.8943,129.13333333333333,97.4644,107.35666666666664,91.5225,99.41166666666666,1226.7287,989.8233333333334,365.8358,282.4683333333333,355.8412,272.7233333333333,222.8995,188.61,393.2009000000001,297.9683333333333,1712.9715,1342.5933333333337,1923.3246,1518.371666666667,1424.1158,1113.4133333333334,699.6626,555.4883333333333,156.2836,140.05666666666667,330.7557,256.655,300.3709,237.94833333333327,990.1866666666666,2282.52,698.7283333333332,109.25333333333332,2411.5716666666663,271.56333333333333,85.46666666666667,480.475,2274.255,2338.1716666666666,1311.07,272.49333333333334,505.855,489.0383333333333,1350.97,464.93,512.645,1043.72,465.1683333333333,2315.905,606.15,615.2983333333334,986.4316666666668,1602.6233333333332,668.9033333333333,771.3616666666666,817.5433333333333,2315.391666666667,935.3833333333332,163.4116666666667,2177.8083333333334,4052.468333333333,2420.6916666666666,2161.241666666667,1522.61,2259.235,481.42,795.9150000000001,1148.0366666666666,True,V
96790240-3,MINERA LOS PELAMBRES,IV,CHOAPA,SALAMANCA,FAENA LOS PELAMBRES,CATEGORIA A,127720,COQUIMBO,CHOAPA,LOS VILOS,ESTACION DE IMPULSION DE AGUAS EL MAURO,5024,ESTACION DE BOMBEO,COBRE - MOLIBDENO,RECURSOS MINERALES METÁLICOS,COBRE,2000426938,6464350.0,310597.0,1012,19,PSAD-56,8,ACTIVA,-31.9439103647808,-71.0059294126705,266.518,268.1633333333333,223.088,246.38666666666668,217.1462,238.44166666666663,1177.0106,987.4066666666666,316.1177,280.0516666666666,306.1231,270.3066666666667,348.52320000000003,327.64000000000004,518.8246,436.9983333333333,1663.2533999999998,1340.1766666666667,1873.6065,1515.9550000000002,1374.3977,1110.996666666667,649.9445,553.0716666666667,281.9073,279.0866666666667,456.3793,395.685,250.6529,235.53166666666667,987.77,2421.55,837.7583333333333,248.28333333333333,2550.601666666667,269.14666666666665,224.49666666666664,619.505,2413.2850000000003,2477.201666666667,1308.6533333333332,270.07666666666665,644.885,486.6216666666666,1348.5533333333333,603.9599999999999,651.675,1041.3033333333333,604.1983333333334,2454.935,603.7333333333333,612.8816666666667,1125.4616666666666,1741.6533333333332,666.4866666666666,910.3916666666668,956.5733333333334,2454.4216666666666,1074.4133333333334,302.44166666666666,2316.838333333333,4191.498333333333,2559.7216666666664,2300.2716666666665,1520.1983333333333,2398.265,620.45,793.5033333333333,1145.625,True,IV
17276257-3,CLAUDIA NICOL ALVAREZ MARTINEZ,IV,CHOAPA,ILLAPEL,SAN ESTEBAN,CATEGORIA D,20353567,COQUIMBO,CHOAPA,ILLAPEL,BOTADERO,1337,DEPÓSITO RMM - ESTÉRILES,COBRE - ORO - PLATA,RECURSOS MINERALES METÁLICOS,COBRE,2000439931,6502800.0,287848.0,885,19,PSAD-56,8,ACTIVA,-31.5932581533101,-71.2380853006591,295.9655,247.2133333333333,252.5355,225.43666666666667,246.5936,217.49166666666667,1105.485,911.41,244.5921,204.055,234.5974,194.31,377.9706,306.69,548.2721,416.04833333333335,1591.7278,1264.18,1802.0809,1439.9583333333333,1302.872,1035.0,578.4189,477.075,311.3548,258.13666666666666,485.8268,374.735,179.12720000000002,159.535,911.7733333333332,2400.6,816.8083333333333,227.33333333333331,2529.651666666666,193.15,203.54666666666665,598.5550000000001,2392.335,2456.2516666666666,1232.6566666666663,194.08,623.935,410.625,1272.5566666666666,583.01,630.725,965.3066666666668,583.2483333333333,2433.985,527.7366666666667,536.885,1104.5116666666663,1720.7033333333334,590.49,889.4416666666667,935.6233333333332,2433.4716666666664,1053.4633333333334,281.4916666666667,2295.8883333333333,4170.548333333333,2538.7716666666665,2279.33,1444.2016666666668,2377.3233333333333,599.5083333333333,717.5066666666667,1069.628333333333,False,IV
96567040-8,CÍA. MRA. TECK QUEBRADA BLANCA S. A.,I,TAMARUGAL,PICA,QUEBRADA BLANCA,CATEGORIA A,129260,TARAPACA,TAMARUGAL,PICA,Planta Chancado Primario,1342,PLANTA CHANCADO,COBRE - MOLIBDENO,RECURSOS MINERALES METÁLICOS,COBRE,2000439941,7682119.0,530148.0,4037,19,PSAD-56,8,ACTIVA,-20.9644211278537,-68.711974415478,1801.884,1428.9133333333334,1758.4541000000002,1407.1366666666663,1752.5122,1399.1916666666666,486.6382,419.7866666666667,1332.0772,1103.305,1343.6435,1115.0800000000002,1883.8892,1488.39,2054.1906,1597.7483333333332,250.7877,288.3066666666667,461.1408,464.085,272.046,265.49,1005.8348,840.4516666666666,1817.2734,1439.8366666666666,1991.7454,1556.4350000000002,1418.9423000000002,1181.0833333333333,420.8433333333333,3379.4033333333336,1998.5083333333332,1409.0333333333333,3508.455,1122.04,1385.246666666667,1780.255,3371.1383333333333,3435.055,342.02833333333336,1114.371666666667,1805.635,963.035,296.685,1764.71,1812.425,452.69166666666666,1764.9483333333333,3412.793333333333,788.1033333333332,800.5616666666666,2286.211666666667,2902.4033333333336,712.8666666666667,2071.141666666667,2117.3233333333333,3412.28,2235.163333333333,1463.1916666666666,3274.6966666666663,5149.356666666668,3517.58,3258.5666666666666,468.33,3356.56,1781.2066666666665,587.7483333333333,384.5266666666666,True,I
61704000-K,CORPORACION NACIONAL DEL COBRE (CODELCO),V,LOS ANDES,LOS ANDES,CODELCO CHILE DIVISION ANDINA,CATEGORIA A,153583,VALPARAISO,LOS ANDES,LOS ANDES,SALA DE COMPRESORES DE LA INSTRUMENTACION Y SERVICIOS,7074,ESTACION DE COMPRESORES,SULFUROS DE COBRE,RECURSOS MINERALES METÁLICOS,COBRE,2000445938,6337738.0,383138.0,2832,19,PSAD-56,8,ACTIVA,-33.0955809349234,-70.2544662685958,136.742,159.17000000000002,192.8232,198.51,186.8813,190.565,1346.6824,1098.8916666666669,485.7895,391.5366666666667,475.7948,381.7916666666667,218.7472,218.64666666666665,389.0486,328.005,1832.9252,1451.6616666666666,2043.2783,1627.4399999999998,1544.0694,1222.4816666666666,819.6163,664.5566666666667,152.1314,170.09333333333333,326.6034,286.69166666666666,420.3246,347.01666666666665,1099.255,2312.5566666666664,728.765,200.40666666666667,2441.608333333333,380.6316666666667,187.875,510.51166666666666,2304.2916666666665,2368.208333333333,1420.138333333333,381.56166666666667,535.8916666666667,598.1066666666667,1460.0383333333334,494.9666666666666,542.6816666666667,1152.7883333333334,495.205,2345.9416666666666,715.2183333333334,724.3666666666667,1016.4683333333334,1632.66,777.9716666666667,801.3983333333333,847.58,2345.4283333333337,965.42,232.44666666666663,2207.8450000000003,4082.505,2450.728333333333,2191.2783333333336,1631.6783333333333,2289.2716666666665,511.4566666666667,904.9833333333332,1257.105,True,V
61704000-K,CORPORACION NACIONAL DEL COBRE (CODELCO),V,LOS ANDES,LOS ANDES,CODELCO CHILE DIVISION ANDINA,CATEGORIA A,153583,VALPARAISO,LOS ANDES,LOS ANDES,PLANTA DE CAL N°1,1307,PLANTA CONCENTRADORA,SULFUROS DE COBRE,RECURSOS MINERALES METÁLICOS,COBRE,2000445940,6337576.0,383201.0,2935,19,PSAD-56,8,ACTIVA,-33.0970486059564,-70.2538120601922,136.742,159.17000000000002,192.8232,198.51,186.8813,190.565,1346.6824,1098.8916666666669,485.7895,391.5366666666667,475.7948,381.7916666666667,218.7472,218.64666666666665,389.0486,328.005,1832.9252,1451.6616666666666,2043.2783,1627.4399999999998,1544.0694,1222.4816666666666,819.6163,664.5566666666667,152.1314,170.09333333333333,326.6034,286.69166666666666,420.3246,347.01666666666665,1099.255,2312.5566666666664,728.765,200.40666666666667,2441.608333333333,380.6316666666667,187.875,510.51166666666666,2304.2916666666665,2368.208333333333,1420.138333333333,381.56166666666667,535.8916666666667,598.1066666666667,1460.0383333333334,494.9666666666666,542.6816666666667,1152.7883333333334,495.205,2345.9416666666666,715.2183333333334,724.3666666666667,1016.4683333333334,1632.66,777.9716666666667,801.3983333333333,847.58,2345.4283333333337,965.42,232.44666666666663,2207.8450000000003,4082.505,2450.728333333333,2191.2783333333336,1631.6783333333333,2289.2716666666665,511.4566666666667,904.9833333333332,1257.105,True,V
61704000-K,CORPORACION NACIONAL DEL COBRE (CODELCO),V,LOS ANDES,LOS ANDES,CODELCO CHILE DIVISION ANDINA,CATEGORIA A,153583,VALPARAISO,LOS ANDES,LOS ANDES,PLANTA DE CAL N°2,1307,PLANTA CONCENTRADORA,SULFUROS DE COBRE,RECURSOS MINERALES METÁLICOS,COBRE,2000445941,6337577.0,383202.0,3935,19,PSAD-56,8,ACTIVA,-33.0970396959424,-70.2538012185102,136.742,159.17000000000002,192.8232,198.51,186.8813,190.565,1346.6824,1098.8916666666669,485.7895,391.5366666666667,475.7948,381.7916666666667,218.7472,218.64666666666665,389.0486,328.005,1832.9252,1451.6616666666666,2043.2783,1627.4399999999998,1544.0694,1222.4816666666666,819.6163,664.5566666666667,152.1314,170.09333333333333,326.6034,286.69166666666666,420.3246,347.01666666666665,1099.255,2312.5566666666664,728.765,200.40666666666667,2441.608333333333,380.6316666666667,187.875,510.51166666666666,2304.2916666666665,2368.208333333333,1420.138333333333,381.56166666666667,535.8916666666667,598.1066666666667,1460.0383333333334,494.9666666666666,542.6816666666667,1152.7883333333334,495.205,2345.9416666666666,715.2183333333334,724.3666666666667,1016.4683333333334,1632.66,777.9716666666667,801.3983333333333,847.58,2345.4283333333337,965.42,232.44666666666663,2207.8450000000003,4082.505,2450.728333333333,2191.2783333333336,1631.6783333333333,2289.2716666666665,511.4566666666667,904.9833333333332,1257.105,True,V
61704000-K,CORPORACION NACIONAL DEL COBRE (CODELCO),V,LOS ANDES,LOS ANDES,CODELCO CHILE DIVISION ANDINA,CATEGORIA A,153583,VALPARAISO,LOS ANDES,LOS ANDES,PLANTA MOLIENDA VERTIMILL,1307,PLANTA CONCENTRADORA,SULFUROS DE COBRE,RECURSOS MINERALES METÁLICOS,COBRE,2000445942,6337741.0,383138.0,2832,19,PSAD-56,8,ACTIVA,-33.095553881587,-70.2544658843223,136.742,159.17000000000002,192.8232,198.51,186.8813,190.565,1346.6824,1098.8916666666669,485.7895,391.5366666666667,475.7948,381.7916666666667,218.7472,218.64666666666665,389.0486,328.005,1832.9252,1451.6616666666666,2043.2783,1627.4399999999998,1544.0694,1222.4816666666666,819.6163,664.5566666666667,152.1314,170.09333333333333,326.6034,286.69166666666666,420.3246,347.01666666666665,1099.255,2312.5566666666664,728.765,200.40666666666667,2441.608333333333,380.6316666666667,187.875,510.51166666666666,2304.2916666666665,2368.208333333333,1420.138333333333,381.56166666666667,535.8916666666667,598.1066666666667,1460.0383333333334,494.9666666666666,542.6816666666667,1152.7883333333334,495.205,2345.9416666666666,715.2183333333334,724.3666666666667,1016.4683333333334,1632.66,777.9716666666667,801.3983333333333,847.58,2345.4283333333337,965.42,232.44666666666663,2207.8450000000003,4082.505,2450.728333333333,2191.2783333333336,1631.6783333333333,2289.2716666666665,511.4566666666667,904.9833333333332,1257.105,True,V
14534202-3,DANIEL ASTUDILLO CASTILLO,IV,CHOAPA,SALAMANCA,CRUZ DEL SUR 1 AL 60,CATEGORIA D,20178455,COQUIMBO,CHOAPA,SALAMANCA,CANCHA DE ACOPIO,8073,CANCHA DE ACOPIO,SULFUROS Y ÓXIDOS DE COBRE,RECURSOS MINERALES METÁLICOS,COBRE,2000446952,6486050.0,317284.0,927,19,PSAD-56,8,ACTIVA,-31.7493476640396,-70.9311388001608,306.183,253.53166666666667,262.753,231.755,256.8112,223.81,1156.211,946.6466666666668,295.3181,239.29166666666663,285.32340000000005,229.54666666666665,388.1882,313.0083333333333,558.4896,422.3666666666667,1642.4538,1299.4166666666667,1852.8069,1475.195,1353.598,1070.236666666667,629.1449,512.3116666666667,321.5723,264.455,496.0444,381.0533333333333,229.8532,194.77166666666665,947.01,2406.918333333333,823.1266666666667,233.65166666666667,2535.9700000000003,228.38666666666668,209.865,604.8733333333333,2398.6533333333336,2462.57,1267.8933333333334,229.31666666666663,630.2533333333333,445.8616666666667,1307.7933333333335,589.3283333333333,637.0433333333333,1000.5433333333332,589.5666666666667,2440.3033333333337,562.9733333333334,572.1216666666667,1110.8300000000002,1727.0216666666668,625.7266666666667,895.76,941.9416666666668,2439.79,1059.7816666666668,287.81,2302.2066666666665,4176.866666666667,2545.09,2285.648333333333,1479.4383333333333,2383.641666666667,605.8266666666666,752.7433333333333,1104.865,False,IV
8473424-1,RAFAEL CASTILLO CORTES,III,COPIAPO,COPIAPO,SAN LORENZO 1/10,CATEGORIA D,20202452,ATACAMA,COPIAPO,CALDERA,BOTADERO,1337,DEPÓSITO RMM - ESTÉRILES,SULFUROS DE COBRE,RECURSOS MINERALES METÁLICOS,COBRE,2000446953,6994702.0,336850.0,540,19,PSAD-56,8,ACTIVA,-27.1636855565449,-70.6486999796164,889.1534,675.7900000000001,845.7234,654.0133333333334,839.7815,646.0683333333333,483.3672,419.4316666666667,419.3465,350.1816666666667,430.9128,361.9566666666667,971.1585,735.2666666666667,1141.4598999999998,844.625,969.61,772.2016666666666,1179.9631000000002,947.98,680.7542,543.0216666666666,61.9112,79.78333333333333,904.5427,686.7133333333334,1079.0147,803.3116666666666,506.2116,427.96,419.7966666666667,2829.1766666666667,1245.385,655.91,2958.228333333333,368.9166666666667,632.1233333333333,1027.131666666667,2820.911666666667,2884.8283333333334,740.6800000000001,361.2483333333333,1052.5116666666663,209.9116666666667,780.58,1011.5866666666666,1059.3016666666667,473.33,1011.825,2862.561666666667,35.76,47.63,1533.0883333333334,2149.28,98.51333333333334,1318.0183333333334,1364.2,2862.048333333333,1482.04,710.0683333333333,2724.465,4599.125,2967.3483333333334,2707.905,952.225,2805.898333333333,1028.0833333333333,225.53,577.6516666666666,False,III
77756801-9,Sociedad Mausan Transporte y Minería SpA,III,HUASCO,FREIRINA,CASTOR 1 AL 20,CATEGORIA D,20354543,ATACAMA,HUASCO,FREIRINA,ALMACEN DE COMBUSTIBLES,8071,SURTIDOR DE COMBUSTIBLE,SULFUROS DE COBRE,RECURSOS MINERALES METÁLICOS,COBRE,2000449963,6866438.0,312194.0,662,19,PSAD-56,8,ACTIVA,-28.3177873536542,-70.9176025379822,719.0791999999999,568.775,675.6493,546.9983333333333,669.7074,539.0533333333334,669.2843,588.825,249.2724,243.16666666666663,260.8387,254.94166666666663,801.0844000000001,628.2516666666667,971.3858,737.61,1155.5271,941.595,1365.8802,1117.3733333333332,866.6713000000001,712.4150000000001,142.21820000000002,154.48999999999998,734.4685,579.6983333333334,908.9406,696.2966666666667,336.1375,320.945,589.19,2722.161666666667,1138.37,548.895,2851.213333333333,261.9016666666667,525.1083333333333,920.1166666666668,2713.8966666666665,2777.813333333333,910.0733333333334,254.2333333333333,945.4966666666668,101.025,949.9733333333334,904.5716666666668,952.2866666666666,642.7233333333334,904.81,2755.5466666666666,205.1533333333333,214.30166666666668,1426.0733333333333,2042.265,267.90666666666664,1211.003333333333,1257.1850000000002,2755.0333333333333,1375.025,603.0533333333333,2617.45,4492.11,2860.333333333333,2600.89,1121.618333333333,2698.883333333333,921.0683333333332,394.92333333333335,747.045,False,III
77811282-5,SOCIEDAD EXPLOTADORA DE MINERÍA SPA,I,TAMARUGAL,POZO ALMONTE,Alacran 9,CATEGORIA C,20359559,TARAPACA,TAMARUGAL,POZO ALMONTE,"CAMPAMENTO, BODEGA, OFICINAS, SERVICIOS HIGIÉNICO",1349,CAMPAMENTO,OXIDOS DE COBRE,RECURSOS MINERALES METÁLICOS,COBRE,2000459009,7748458.0,387923.0,939,19,PSAD-56,8,ACTIVA,-20.3619226644322,-70.075809987476,1815.4258,1394.9216666666666,1771.9958,1373.145,1766.054,1365.2,500.18,385.795,1345.619,1069.3133333333333,1357.1853,1081.0883333333334,1897.431,1454.3983333333333,2067.7324,1563.756666666667,17.1053,26.146666666666665,305.5426,262.67333333333335,381.566,300.0733333333334,1019.3766,806.4599999999999,1830.8151,1405.845,2005.2872,1522.4433333333334,1432.484,1147.0916666666667,386.8516666666666,3415.6533333333336,1964.5166666666669,1375.0416666666667,3544.705,1088.0483333333334,1351.255,1746.263333333333,3407.3883333333333,3471.305,75.145,1080.38,1771.6433333333334,929.0433333333332,34.525,1730.7183333333337,1778.4333333333334,358.0316666666667,1730.9566666666665,3449.043333333333,754.1116666666666,766.5699999999999,2252.2200000000003,2868.411666666667,678.875,2037.15,2083.3316666666665,3448.53,2201.1716666666666,1429.2,3310.9466666666663,5185.606666666668,3553.83,3294.8166666666666,266.9183333333333,3392.81,1747.215,553.7566666666667,232.895,False,I
77811282-5,SOCIEDAD EXPLOTADORA DE MINERÍA SPA,I,TAMARUGAL,POZO ALMONTE,Alacran 9,CATEGORIA C,20359559,TARAPACA,TAMARUGAL,POZO ALMONTE,DESMONTES,1337,DEPÓSITO RMM - ESTÉRILES,OXIDOS DE COBRE,RECURSOS MINERALES METÁLICOS,COBRE,2000459010,7749768.0,388430.0,971,19,PSAD-56,8,ACTIVA,-20.3501172418638,-70.0708713543386,1815.4258,1394.9216666666666,1771.9958,1373.145,1766.054,1365.2,500.18,385.795,1345.619,1069.3133333333333,1357.1853,1081.0883333333334,1897.431,1454.3983333333333,2067.7324,1563.756666666667,17.1053,26.146666666666665,305.5426,262.67333333333335,381.566,300.0733333333334,1019.3766,806.4599999999999,1830.8151,1405.845,2005.2872,1522.4433333333334,1432.484,1147.0916666666667,386.8516666666666,3415.6533333333336,1964.5166666666669,1375.0416666666667,3544.705,1088.0483333333334,1351.255,1746.263333333333,3407.3883333333333,3471.305,75.145,1080.38,1771.6433333333334,929.0433333333332,34.525,1730.7183333333337,1778.4333333333334,358.0316666666667,1730.9566666666665,3449.043333333333,754.1116666666666,766.5699999999999,2252.2200000000003,2868.411666666667,678.875,2037.15,2083.3316666666665,3448.53,2201.1716666666666,1429.2,3310.9466666666663,5185.606666666668,3553.83,3294.8166666666666,266.9183333333333,3392.81,1747.215,553.7566666666667,232.895,False,I
77811282-5,SOCIEDAD EXPLOTADORA DE MINERÍA SPA,I,TAMARUGAL,POZO ALMONTE,Alacran 9,CATEGORIA C,20359559,TARAPACA,TAMARUGAL,POZO ALMONTE,Ingreso faena,1292,MINA RAJO ABIERTO,OXIDOS DE COBRE,RECURSOS MINERALES METÁLICOS,COBRE,2000459011,7748974.0,387830.0,939,19,PSAD-56,8,ACTIVA,-20.3572553486403,-70.0766686075224,1815.4258,1394.9216666666666,1771.9958,1373.145,1766.054,1365.2,500.18,385.795,1345.619,1069.3133333333333,1357.1853,1081.0883333333334,1897.431,1454.3983333333333,2067.7324,1563.756666666667,17.1053,26.146666666666665,305.5426,262.67333333333335,381.566,300.0733333333334,1019.3766,806.4599999999999,1830.8151,1405.845,2005.2872,1522.4433333333334,1432.484,1147.0916666666667,386.8516666666666,3415.6533333333336,1964.5166666666669,1375.0416666666667,3544.705,1088.0483333333334,1351.255,1746.263333333333,3407.3883333333333,3471.305,75.145,1080.38,1771.6433333333334,929.0433333333332,34.525,1730.7183333333337,1778.4333333333334,358.0316666666667,1730.9566666666665,3449.043333333333,754.1116666666666,766.5699999999999,2252.2200000000003,2868.411666666667,678.875,2037.15,2083.3316666666665,3448.53,2201.1716666666666,1429.2,3310.9466666666663,5185.606666666668,3553.83,3294.8166666666666,266.9183333333333,3392.81,1747.215,553.7566666666667,232.895,False,I
